start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name,speech_ratio
0 days,0 days 00:00:04.488000,23.944433,0.03434831,23.329224,23.833618,24.840908,1.5116844,19.381556,13.9182415,16.928434,9.266917,0.6815732,0.4726233,0.46117243,0.527221,0.9108187,0.44964626,8.9399605,4.717546,5.5855865,4.6049137,0.28369817,0.73678064,21.089947,0.3536643,11.4119,0.55440503,12.862073,0.68161,10.55139,0.65936935,0.011530946,0.75520855,0.9030949,0.5592494,7.8550043,0.041635595,1.9815524,1.6301341,24.060633,0.27590105,698.6879,0.32090124,1304.1063,0.11757096,-182.9166,-0.29736406,1820.3634,0.13669463,1156.091,0.22207889,-183.94055,-0.27884954,2975.2485,0.104874425,1215.1647,0.19462104,-184.79889,-0.26378247,-24.288925,-0.16370963,42.60017,0.17097527,-0.064865164,-0.19138762,-0.026808232,-0.36430076,0.61736435,0.4454056,33.554756,0.13699007,1.4296288,5.90208,4.864285,3.2890837,0.66880435,15.865894,-38.5431,51.974667,-0.09432421,-0.007799945,0.253987,2.4608502,1.1312217,0.068,0.021354156,0.66166663,0.37909615,-5.3894258,Val,6JfSPPVUgIg.001.wav,0.8917097218934087
0 days,0 days 00:00:12.722000,34.940464,0.21366458,29.619152,31.77485,45.796616,16.177464,142.18971,74.83984,331.40027,270.2425,0.58726054,0.414615,0.43429706,0.49585757,0.67565054,0.24135348,5.5809073,6.391732,5.1321616,6.1120944,0.15997663,1.2052476,21.895523,0.2810901,10.837637,0.58441865,11.865255,0.5622883,10.655294,0.84810424,0.035229456,1.2907027,1.3529823,0.61679524,13.278717,0.2787014,0.96173924,11.053479,17.87509,0.5269544,686.63715,0.28326848,1481.9834,0.16305463,-188.61629,-0.23965283,1823.6195,0.12637982,1437.1155,0.22982627,-187.97429,-0.23314913,2902.1904,0.07453143,1221.8601,0.24011679,-188.12611,-0.23049141,-29.208147,-0.1941576,43.80211,0.12498392,-0.057073634,-0.23255302,-0.021439617,-0.77841675,0.4899297,0.46867403,30.994442,0.143811,2.5850482,2.7266705,4.521801,1.1977711,-5.347393,-2.6977227,-39.47353,53.780735,-0.093258105,-0.0054354877,0.13519871,2.0456333,1.1058452,0.05357143,0.034765977,0.77466667,0.9285462,-5.8835254,Val,AvuGsnkWjt8.003.wav,0.936802079085831
0 days,0 days 00:00:14.654000,32.5929,0.06553245,31.029327,32.059044,33.427742,2.3984146,26.0468,28.441252,27.1605,26.842558,0.8376547,0.35155347,0.5708103,0.78627324,1.0698814,0.49907112,7.00971,3.7471375,4.827627,4.463895,0.34806687,0.68270004,28.769703,0.23481147,11.545073,0.80636674,6.271012,1.7252234,-3.6144636,-3.3048356,0.009862486,1.410442,0.97524405,0.84625536,12.54195,0.104094125,-4.6353965,-1.7660197,26.12407,0.42593038,617.57733,0.3064687,1387.155,0.20947526,-105.140114,-0.9285919,1777.9683,0.115900286,1346.232,0.20136991,-115.232185,-0.7464095,2856.3137,0.08220386,1267.1823,0.2312969,-117.18274,-0.71669096,-35.037346,-0.1501448,50.01205,0.13085534,-0.062970385,-0.21494691,-0.037751984,-0.355938,0.41832048,0.6173729,33.365593,0.12650405,10.383556,0.99845344,1.5173789,7.5369177,-10.436985,-0.94983184,-38.853573,51.89462,-0.07843926,-0.022718577,0.2860511,3.2786887,3.155007,0.13978261,0.11060092,0.16088888,0.14457327,-5.3566966,Val,MI_GQLbnoew.005.wav,1.0
0 days,0 days 00:00:13.754000,36.04155,0.1184803,32.177406,34.78091,40.14989,7.9724846,74.008,93.201096,34.80049,31.182364,0.848598,0.47803342,0.47781193,0.7524574,1.144951,0.66713905,12.8562155,8.993063,8.664684,6.003958,0.31642666,0.81292254,21.936647,0.40727216,8.64999,1.3359675,13.064896,0.75298417,0.33821112,38.309326,0.013390948,1.0987176,1.0235182,0.7912539,13.9993515,0.15758188,6.586102,1.4150692,18.782295,0.50635624,608.8866,0.32228327,1380.4323,0.18908875,-128.91528,-0.7098394,1713.6208,0.12802368,1193.344,0.32041597,-127.4288,-0.6779583,2786.596,0.09118367,1079.2782,0.33347392,-127.90555,-0.6712138,-28.726074,-0.22804783,39.14433,0.20408383,-0.061211634,-0.2382382,-0.025736708,-0.414122,0.46832103,0.5718369,26.969425,0.19476329,1.9637411,6.0553503,15.073369,0.79282033,-8.352998,-1.4580511,-37.678185,50.283634,-0.08118138,-0.0126215955,0.21393926,4.8762736,2.9970763,0.12170731,0.09172872,0.197,0.16039327,-6.58865,Val,CUiG7UZ9A3k.004.wav,1.0
0 days,0 days 00:00:14.426000,38.127674,0.08531247,35.375687,36.88676,40.74039,5.364704,99.505356,136.87532,40.30963,22.460253,0.89009565,0.40737504,0.58155215,0.78507,1.1811451,0.5995929,10.466929,7.0991044,5.059815,2.4619308,0.3338844,0.7548228,22.54854,0.29010898,6.837245,1.5985992,11.714207,1.0318953,-1.5753492,-9.311845,0.013224055,1.6201894,0.90872335,0.60892785,15.046605,0.0942445,10.510457,0.88815325,25.614084,0.43288726,652.7745,0.31380814,1451.312,0.19306377,-156.25887,-0.5126881,1757.3711,0.1374752,1237.4264,0.256494,-152.96309,-0.5049953,2891.0034,0.06995943,1126.8959,0.2654491,-154.31856,-0.48453704,-29.17732,-0.24361198,43.333504,0.1522498,-0.06028119,-0.27951908,-0.01716159,-0.7659934,0.4828332,0.5273462,27.527037,0.18395947,2.7406719,4.7135835,9.559952,1.4627007,-9.946812,-1.5451589,-35.534702,49.283054,-0.07923326,-0.011623373,0.28394425,3.4698126,2.3676882,0.09911765,0.07578482,0.3032353,0.33618727,-4.7772007,Val,ic_LECbCm5M.005.wav,1.0
0 days,0 days 00:00:15.236000,35.104534,0.11693369,31.224794,34.623928,39.29318,8.068384,115.63022,136.60173,26.711994,15.146273,0.9006618,0.41933656,0.52904236,0.8420933,1.2434955,0.7144531,11.169704,8.313242,8.29647,4.3630705,0.39332223,0.74589,24.053211,0.3641908,5.4308896,2.241638,12.072088,0.9623982,-0.36587983,-31.560034,0.013058854,1.1077453,0.9989656,0.786404,13.502822,0.14731918,2.7197266,3.189139,22.887356,0.46311224,623.1113,0.3369201,1407.1907,0.24640664,-136.11136,-0.6556482,1714.2542,0.14373125,1255.3206,0.25900182,-135.76305,-0.6185219,2816.98,0.091011636,1139.0175,0.30889755,-137.38539,-0.5953475,-29.379623,-0.24692829,43.50038,0.17024009,-0.0650674,-0.23431553,-0.021415826,-0.657076,0.4929113,0.5972633,30.267406,0.19292162,3.2798994,4.265182,10.424049,1.3766514,-5.937106,-2.0435216,-34.548775,48.144238,-0.084333606,-0.011393452,0.34034768,4.6649146,2.6385224,0.12399999,0.10707007,0.235,0.19278227,-6.384971,Val,iiW_nu6JITY.000.wav,1.0
0 days,0 days 00:00:13.976000,25.487179,0.10966725,23.29684,24.855299,26.62385,3.3270092,98.064476,59.84253,40.90887,26.3535,0.79359084,0.4477592,0.48271227,0.67836833,1.0763592,0.5936469,6.8332953,3.8702507,5.4754605,2.8882587,0.29355526,0.92562175,24.40081,0.35250282,7.463825,1.2539806,12.129729,1.0058941,6.35924,1.5976306,0.02133852,1.7381606,1.082851,0.7577701,8.806474,0.17697382,-2.4112716,-2.0528166,17.232086,0.55057037,590.7573,0.32103878,1409.7026,0.17973825,-163.09908,-0.47155806,1664.1838,0.16167453,1230.7772,0.20471705,-165.14275,-0.43886593,2809.4177,0.10527143,1165.2633,0.20639928,-166.7425,-0.4146258,-26.12753,-0.23344801,42.459484,0.16351962,-0.047014806,-0.30896366,-0.020945564,-0.69626313,0.49684697,0.5678256,33.736362,0.13607866,-0.6464676,-16.753633,3.5657907,4.6912436,-3.1534004,-3.8846478,-35.999138,48.85436,-0.07972667,-0.008218867,0.25069624,3.4383955,1.7972682,0.090399995,0.07163686,0.42846152,0.35019436,-5.873691,Val,b-qfeGqPd04.003.wav,0.9836862464503723
0 days,0 days 00:00:13.724000,37.315536,0.09718354,34.024296,36.71956,40.709393,6.6850967,110.324554,122.675446,114.036514,184.31493,0.737551,0.4012831,0.49958715,0.64634866,0.9377227,0.43813553,5.3601694,3.618578,3.484319,2.0246305,0.23113856,0.80563945,22.96246,0.2920966,8.416786,1.2342566,12.54529,0.9004786,5.6699805,1.605626,0.010307327,1.8139286,0.9488728,0.63961536,14.899755,0.13077778,4.342238,2.4873302,19.837524,0.5474328,738.66693,0.33648872,1460.2938,0.16254213,-158.52512,-0.48666403,1825.608,0.14791897,1318.1669,0.23077102,-155.72076,-0.48759484,2959.4258,0.0939809,1161.6909,0.2574061,-157.4294,-0.46299064,-30.218605,-0.22754352,44.336533,0.15853964,-0.07097744,-0.18182138,-0.013144974,-0.8818801,0.38512817,0.5413213,28.592367,0.17869225,1.9041841,7.5521564,8.469761,1.887996,2.8083258,3.679523,-37.747246,50.419037,-0.08402913,-0.011190147,0.1814498,2.9175785,1.9033675,0.11923076,0.08175588,0.37148148,0.45212013,-5.531313,Val,lErjGxBb1Bk.003.wav,1.0
0 days,0 days 00:00:15.302000,28.75026,0.24423365,24.335052,25.378576,29.986536,5.6514835,107.41998,66.5469,-11.901222,95.46046,0.6264633,0.36045277,0.4446612,0.5541424,0.7756333,0.33097208,5.5823736,3.7362592,4.3684063,3.7257583,0.18078513,0.9641827,23.155293,0.2689964,10.582975,0.71331424,13.169954,0.59152067,11.548388,0.72798693,0.025315903,1.9453397,1.191742,0.6699255,10.832369,0.28869346,-3.0020761,-3.115204,22.452257,0.4255149,698.85596,0.34077033,1610.1849,0.15572985,-184.08444,-0.28933313,1814.5758,0.13935065,1412.117,0.2192948,-184.37372,-0.27295727,2923.7126,0.086494006,1323.0925,0.2069899,-184.94106,-0.2627504,-31.6645,-0.15479054,47.88516,0.13412413,-0.044107508,-0.36499822,-0.0076612504,-2.2076714,0.3959929,0.67174774,31.78506,0.13929842,8.933265,0.8486,11.654943,0.91278285,7.686184,1.6955156,-38.4362,52.41837,-0.08527947,-0.0045722863,0.16035323,3.5317202,1.1169515,0.068823524,0.04282417,0.8064706,0.85927427,-5.467903,Val,nZC82V87Pm0.003.wav,1.0
0 days,0 days 00:00:11.204000,25.105196,0.077683754,23.789652,24.913143,26.035494,2.245842,41.205444,23.957315,5.9730744,16.736351,0.8460958,0.38328925,0.52913725,0.797383,1.1185858,0.5894486,8.574293,4.7298865,5.663785,3.4338675,0.2860142,0.6419568,22.20524,0.48080438,6.507572,1.1237636,12.299522,0.89012855,5.0210786,2.0825067,0.008381054,0.86267823,0.95045865,0.6110643,8.655711,0.13930489,-1.0860002,-5.040731,14.972464,0.4846753,610.0204,0.3289526,1373.0121,0.20741032,-168.51498,-0.42020336,1690.264,0.15292956,1234.6654,0.2731444,-170.50998,-0.3896219,2805.7346,0.10836629,1181.4081,0.33110544,-171.6755,-0.37212068,-27.299189,-0.19799212,41.63454,0.13384768,-0.051032465,-0.27501693,-0.027626218,-0.49797806,0.5059324,0.46727562,32.100166,0.15449697,1.3005927,6.5902843,2.9455817,4.280235,-6.6046543,-1.4742638,-33.57312,45.999287,-0.08281113,-0.0090942,0.24694835,4.0214477,1.8850988,0.07285714,0.05969309,0.41727272,0.23041822,-5.9177914,Val,YNlhBpVk1tw.003.wav,1.0
0 days,0 days 00:00:12.876000,39.086445,0.112416,36.280594,37.993824,40.326946,4.0463524,185.47726,254.74597,148.7256,138.9657,1.2118647,0.40049732,0.75980234,1.0927389,1.6724883,0.912686,12.021761,7.097802,7.4209876,2.807352,0.5392858,0.5381899,15.115668,0.58467144,2.4101305,5.268436,14.582911,0.7123292,-5.846655,-2.2552416,0.018990245,2.2153296,1.2765881,0.6561794,14.141895,0.09207238,0.7709587,16.897541,10.439817,1.1564509,636.3444,0.27966738,1270.8352,0.18636432,-167.89703,-0.4252385,1682.4583,0.14319713,1023.55566,0.2684502,-164.48552,-0.44317052,2831.7664,0.08356794,871.27576,0.4569396,-165.4586,-0.42764366,-20.892069,-0.22788744,31.723394,0.1938433,-0.06860633,-0.21288468,-0.013970252,-0.81941414,0.77733105,0.34380186,19.095194,0.31701994,-7.9104757,-1.6570133,13.370943,0.8918655,-16.441305,-0.69837767,-27.998726,39.51468,-0.084996976,-0.010727603,0.48162407,4.2768273,1.7954724,0.09304348,0.05504423,0.42499998,0.4388052,-6.1728086,Val,fczufbliJfQ.000.wav,0.9813654345557362
0 days,0 days 00:00:14.750000,38.620083,0.08152302,35.69009,38.19646,41.381676,5.6915855,47.28375,29.35444,14.490815,7.8506856,0.7719845,0.34630352,0.52220345,0.726055,1.0075042,0.48530078,6.6536913,3.7416136,4.8796635,3.1865144,0.3104293,0.61770093,25.18064,0.40420637,13.643662,0.62862355,14.078612,0.8816013,9.020388,1.2325953,0.01040928,1.081322,0.7785862,0.8024609,15.469826,0.09751639,11.302047,0.95999175,27.515867,0.4634328,699.80536,0.3847299,1542.5254,0.17859372,-127.429054,-0.6799208,1810.2065,0.1511851,1322.9508,0.23915638,-116.60948,-0.70826644,2954.2012,0.09385567,1254.7472,0.22789666,-120.86846,-0.6473867,-32.56477,-0.18407555,46.47047,0.16830955,-0.06878524,-0.21333537,-0.01483584,-0.77802753,0.37811428,0.49008274,30.92176,0.2050765,12.55329,0.72641975,13.730108,1.0848534,5.1221275,2.3095005,-37.694004,50.814774,-0.09243238,-0.0046116337,0.247321,4.0027137,2.859088,0.16023809,0.14321958,0.16534883,0.12629515,-6.234869,Val,1S0SxmfbOus.003.wav,1.0
0 days,0 days 00:00:14.108000,39.32792,0.07455543,36.38112,38.971268,41.12385,4.742733,48.924904,27.135124,44.470108,26.320131,0.62246966,0.36932367,0.46610492,0.5475065,0.7393047,0.2731998,4.9010015,3.6466546,2.9176462,2.2336643,0.17457339,0.73942184,22.236263,0.20576982,7.353372,1.4560258,10.821807,0.99680567,8.179282,1.0289125,0.008173296,0.9693682,0.94992214,0.5236372,15.534906,0.07912728,-2.033651,-4.235199,14.317262,0.57720506,857.8706,0.24404277,1323.1997,0.22682954,-183.12434,-0.29734814,2006.8545,0.16158487,1235.7443,0.1994644,-180.35597,-0.31165802,3129.1567,0.0838655,1148.691,0.20118643,-180.91992,-0.30194888,-24.955679,-0.24757484,44.616924,0.12541397,-0.081044376,-0.108236544,-0.0012204119,-10.596527,0.34316778,0.64236975,25.802479,0.18050121,-8.016087,-1.2324444,-1.6316417,-5.5910373,0.73369956,16.18025,-37.296936,51.07569,-0.08581921,-0.0059894198,0.15482107,2.413059,1.2820513,0.07333333,0.042557146,0.65,0.74286777,-6.6432233,Val,V1TjmLtgNm0.004.wav,1.0
0 days,0 days 00:00:12.248000,33.422913,0.0867211,31.178467,32.443527,35.73999,4.5615234,113.48547,114.59179,23.402534,14.982314,0.7348729,0.3938605,0.49285513,0.65103227,0.9570162,0.4641611,7.43378,4.3134117,4.829704,3.3924913,0.2903909,0.7903376,24.396574,0.35287967,12.093075,0.7117623,13.078545,0.870584,2.4928894,4.404725,0.012696724,1.0904796,1.0690304,0.7662181,12.903823,0.1057012,-4.9112854,-2.5333188,23.119429,0.51961255,665.611,0.3240155,1461.2253,0.16665979,-142.54279,-0.60098636,1787.9044,0.12804702,1380.92,0.24334404,-146.0025,-0.5402271,2856.3,0.09721942,1266.9598,0.21888699,-148.0121,-0.5136579,-31.827251,-0.18036562,47.10467,0.17353742,-0.067419276,-0.22214516,-0.02541766,-0.43520132,0.39869717,0.5948323,30.433111,0.15689202,7.842517,1.1700903,9.816333,1.5307726,-4.244656,-2.7407107,-38.30285,51.608913,-0.086120434,-0.013136771,0.24001217,3.5977106,2.6380873,0.105,0.08968695,0.2460606,0.3744729,-6.091782,Val,4XdZDodpzac.001.wav,0.9946113376231712
0 days,0 days 00:00:14.048000,37.757465,0.07432841,35.424175,36.915073,39.41022,3.9860458,24.261904,14.94239,21.215187,12.851479,0.9639233,0.35011753,0.63845885,0.9081188,1.2800219,0.64156306,10.031189,5.3639326,6.673643,3.4123352,0.32527572,0.5790948,21.098482,0.42855427,3.9951982,3.0305064,16.390566,0.6906373,5.209668,2.0674825,0.01386408,1.0539614,0.91050166,0.8231952,14.908757,0.08860248,6.4198866,1.6174592,15.537997,0.551436,725.5665,0.3215611,1509.5769,0.1838986,-129.67763,-0.6740821,1778.8788,0.1461526,1255.6885,0.28839332,-125.33101,-0.68208385,2932.8635,0.07927662,1037.8575,0.30728883,-126.881035,-0.65849906,-27.169588,-0.21113631,39.54614,0.16378292,-0.06852176,-0.1959673,-0.01126603,-1.2321461,0.4207778,0.41211706,26.695736,0.20533696,0.736542,18.103916,17.575058,0.76403904,0.84798086,14.047791,-33.35954,45.956406,-0.08643081,-0.0041396087,0.26069725,4.133999,3.0758226,0.12418605,0.0897343,0.1804651,0.14771049,-5.814793,Val,rTG9gtci67c.003.wav,0.9953018014210271
0 days,0 days 00:00:13.910000,27.460602,0.08327444,25.363317,27.013756,29.68354,4.320223,22.753138,17.03187,24.44587,33.31743,0.9218173,0.3681965,0.6081695,0.88293403,1.227883,0.6197135,9.384655,5.4875445,6.608645,3.6692872,0.35746604,0.5668246,23.823988,0.40907022,9.013989,1.2904493,19.040003,0.6037114,11.800411,0.8765293,0.011209382,0.86366856,0.79800665,0.67786306,9.909544,0.12415045,2.3740273,2.5455134,24.946512,0.38128248,756.11273,0.35095036,1516.2015,0.19448668,-105.78902,-0.87990695,1848.9702,0.14095913,1245.7686,0.23505048,-109.420296,-0.80999047,3032.3308,0.098144956,1261.1649,0.23045972,-112.58334,-0.7597214,-28.705729,-0.2261409,40.460068,0.1673107,-0.06634168,-0.24374269,-0.009331456,-1.3465387,0.42821357,0.4525424,29.378315,0.16253346,6.1136155,1.8427153,21.07658,0.59901,8.891788,1.3494377,-34.255547,46.358097,-0.08823896,-0.0023948438,0.2918531,3.6690648,2.599278,0.17999999,0.17952096,0.18472221,0.13252853,-6.3147492,Val,AuaQ0rtedRk.000.wav,1.0
0 days,0 days 00:00:12.882000,37.110023,0.07374484,34.883507,37.25388,39.06114,4.1776314,51.50022,56.192398,28.15637,26.075603,0.84638137,0.4956376,0.5215384,0.6768822,1.1349403,0.6134019,8.203047,5.6572328,6.8533654,4.3081694,0.2816724,0.77515346,21.450869,0.29313338,6.240823,1.9110097,13.886069,0.67072344,4.687265,2.0977898,0.010607545,1.2199097,0.9085522,0.60643667,14.43069,0.08639537,1.7162696,6.3620167,13.387358,0.59793246,566.1133,0.28442115,1320.397,0.18952014,-159.2161,-0.492326,1645.9877,0.109805696,1083.0642,0.28359058,-158.24054,-0.48670718,2769.207,0.07255375,904.4414,0.34478027,-158.97536,-0.4756713,-25.652428,-0.2075722,37.412582,0.17072321,-0.06481599,-0.18857509,-0.020971486,-0.4604995,0.5270196,0.47406894,26.072412,0.17208196,-6.9952216,-1.8608968,13.497612,0.8853253,-5.1877913,-1.8807607,-37.487907,50.172733,-0.082959436,-0.012007794,0.21404022,3.030303,1.7160686,0.118636355,0.06811057,0.42434782,0.62460995,-5.0665207,Val,d9ekvXz64Mc.001.wav,1.0
0 days,0 days 00:00:14.816000,30.169977,0.20163047,24.397814,30.33377,35.4943,11.096487,1482.3293,0.0,-30.787994,42.39937,0.5326542,0.38352704,0.41747433,0.47144604,0.59145904,0.1739847,4.606989,4.6520615,3.7367423,3.832026,0.12820454,1.2254769,21.118958,0.2706625,9.982328,0.6257689,10.292862,0.76262695,9.284434,0.7134571,0.014802057,1.277748,1.1280167,0.7184917,10.823616,0.26975426,-0.99448985,-4.3201795,12.683827,0.60292685,627.1802,0.30373713,1472.8823,0.18142581,-195.3242,-0.15988986,1671.9785,0.16706865,1330.9595,0.22532986,-195.22409,-0.15681002,2789.594,0.1039169,1100.5232,0.17926876,-195.46043,-0.15030688,-26.135893,-0.21241207,43.20884,0.135987,-0.051631276,-0.22947541,-0.010347859,-1.0746348,0.42627582,0.74045086,29.551619,0.11395839,-4.8717337,-1.1899616,-4.0809865,-2.3571868,0.4758389,19.411793,-38.964436,52.843887,-0.08423958,-0.0060459343,0.119222954,1.418919,0.40677965,0.065,0.035939764,2.0328572,3.4838104,-6.8044176,Val,a38rz5AIslE.000.wav,0.9801565037649491
0 days,0 days 00:00:15.074000,36.695652,0.07916354,35.05361,36.088726,38.563904,3.510292,92.892845,77.41486,36.191776,41.073105,0.8523344,0.6236031,0.4722062,0.6495797,1.1768852,0.704679,12.632745,10.718315,8.383201,7.8163834,0.26516256,1.2539203,18.864723,0.33543572,3.248881,3.8701832,9.9198475,1.064661,8.207544,1.2659976,0.011064969,1.988753,0.8836231,0.73063874,14.100199,0.10368715,-3.5624795,-2.8461947,5.822759,1.8500364,702.65454,0.34201068,1334.3214,0.2617146,-150.20021,-0.5553156,1749.3743,0.2135111,1183.3544,0.35170957,-147.71054,-0.56826985,2892.6763,0.105524495,871.2707,0.4538889,-148.32968,-0.55786026,-21.298107,-0.30536282,37.02536,0.21595296,-0.0767792,-0.13457361,0.0033235708,4.4060597,0.49108887,0.9295273,20.715569,0.2737859,-8.641655,-1.3239883,3.0385075,3.854377,0.68543863,19.282482,-35.68876,50.03973,-0.09571743,0.0011169115,0.18481195,3.054449,2.2651567,0.10852941,0.08928251,0.31294116,0.25605065,-5.959391,Val,kKRc2aXzQyM.003.wav,1.0
0 days,0 days 00:00:09.452000,37.17291,0.07834478,35.563152,36.80385,37.64709,2.0839386,6.790808,0.0,24.92744,12.196426,0.5924597,0.37279263,0.4138034,0.50198334,0.78203225,0.36822885,6.6524205,8.031426,3.2613847,2.8566022,0.14829998,0.99989253,22.075073,0.22624315,8.765448,1.0172796,11.692388,0.7211548,13.27891,0.58349717,0.008881172,1.8821236,0.72860986,0.6400847,14.72393,0.07501744,1.6804647,6.79432,16.391169,0.53067535,705.6086,0.39556363,1439.4275,0.19293639,-180.63054,-0.31958583,1855.1255,0.20404348,1058.334,0.18554766,-177.59183,-0.33915555,3092.2942,0.1041458,1113.8871,0.19324844,-178.9231,-0.31690797,-25.855413,-0.115330845,43.128376,0.198171,-0.075069346,-0.20182052,-0.0010359945,-14.638915,0.25512117,0.4811469,26.445126,0.15971975,-4.6846476,-1.1866555,6.565435,1.8268019,11.568885,0.9581698,-38.730797,53.404186,-0.094770804,-0.0039964924,0.13367745,2.542373,1.0649627,0.103999995,0.06069596,0.74,0.52482027,-6.297934,Val,rFs0AC2qV6o.004.wav,1.0
0 days,0 days 00:00:09.200000,24.99591,0.09984338,22.86764,24.069603,27.21472,4.34708,76.6605,60.556087,25.769138,28.992584,0.6732838,0.32377234,0.51909274,0.6228581,0.7758137,0.25672096,4.1618757,2.6881175,3.3299913,2.4412527,0.24503794,0.60209453,25.454344,0.24705592,15.131837,0.45447585,13.102757,0.5295338,14.675867,0.5324745,0.016257284,0.84963995,1.0705134,0.8006968,10.376577,0.24335201,8.010721,0.7090452,36.20184,0.24282087,897.0652,0.27248907,1582.4585,0.14930949,-155.34477,-0.4846188,2004.6798,0.13087896,1457.4037,0.19082107,-158.0785,-0.4456069,3108.7026,0.08535922,1397.3744,0.20134339,-159.81847,-0.42354873,-35.075985,-0.16569322,50.996685,0.11471104,-0.08438423,-0.19525962,-0.010301984,-1.2208323,0.3635535,0.53630847,30.506384,0.115668945,17.481344,0.38406637,12.33779,0.76529884,13.0384445,0.9081493,-39.056076,53.830227,-0.097663656,-0.004019633,0.20547321,3.1556041,2.5191677,0.08826087,0.059684105,0.3022727,0.43207666,-4.9901915,Val,f7E26XfU8rw.001.wav,0.9752172229430907
